time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1982-12-28T08:06:33.550Z,-18.913,-69.591,52,5.3,mb,,,,0.8,us,usp0001rtt,2014-11-07T00:32:22.597Z,
1982-12-28T08:06:00.060Z,-20.71,-68.554,117,5.1,mb,,,,1.3,us,usp0001rts,2014-11-07T00:32:22.591Z,
1982-12-28T08:00:03.460Z,25.58,99.465,36,5,mb,,,,1.1,us,usp0001rtr,2014-11-07T00:32:22.571Z,
1982-12-28T07:30:07.780Z,22.326,100.918,30.4,5.2,mb,,,,1.1,us,usp0001rtq,2014-11-07T00:32:22.552Z,
1982-12-28T07:20:23.690Z,35.808,-117.746,5.359,3.13,ml,0,56.5,,0.181,ci,ci500639,2016-02-02T18:21:30.920Z,
1982-12-28T07:15:14.190Z,37.4945,-118.7918333,1.001,3.35,md,14,106,0.0991,0.04,nc,nc1083594,2016-12-12T15:40:35.879Z,
1982-12-28T06:37:42.500Z,33.826,139.434,22,6.3,mw,,,,1,us,usp0001rtm,2016-11-10T00:18:35.787Z,
1982-12-28T06:06:50.190Z,14.585,-44.895,10,4.8,mb,,,,1.1,us,usp0001rtk,2014-11-07T00:32:22.467Z,
1982-12-28T06:04:37.040Z,46.53,6.4,10,2.7,ml,,,,0.9,us,usp0001rtj,2014-11-07T00:32:22.466Z,
1982-12-28T05:44:31.240Z,41.179,15.662,10,3.4,ml,,,,1.3,us,usp0001rth,2014-11-07T00:32:22.464Z,
1982-12-28T03:47:43.440Z,-23.741,-179.857,521.3,4.9,mb,,,,1.2,us,usp0001rtg,2014-11-07T00:32:22.462Z,
1982-12-28T03:01:20.280Z,33.817,139.798,8.5,4.5,mb,,,,1.4,us,usp0001rtf,2014-11-07T00:32:22.459Z,
1982-12-28T02:49:40.040Z,33.749,139.417,13.9,4.8,mb,,,,1.3,us,usp0001rte,2014-11-07T00:32:22.456Z,
1982-12-28T02:12:13.980Z,33.69,139.428,14,5.1,mb,,,,1.3,us,usp0001rtd,2014-11-07T00:32:22.443Z,
1982-12-28T01:52:31.320Z,33.79,139.413,20,5.5,ms,,,,1,us,usp0001rtc,2016-11-10T00:18:35.234Z,
1982-12-28T01:23:47.240Z,33.694,139.432,20.4,5.1,mb,,,,1.3,us,usp0001rtb,2014-11-07T00:32:22.413Z,
1982-12-28T01:23:34.270Z,-24.824,179.697,521.4,4.5,mb,,,,1.2,us,usp0001rta,2014-11-07T00:32:22.409Z,
1982-12-28T00:49:38.080Z,37.4968333,-118.7951667,0.891,3.6,ml,13,118,0.0964,0.03,nc,nc1083582,2016-12-12T15:39:54.435Z,
1982-12-28T00:36:33.930Z,36.291,-118.157,4.69,2.73,mc,0,305.9,0.2994,0.185,ci,ci500626,2016-02-03T02:20:59.810Z,
1982-12-27T23:55:30.960Z,14.647,-43.685,10,4.8,mb,,,,1.3,us,usp0001rt8,2014-11-07T00:32:22.405Z,
1982-12-27T23:13:28.190Z,47.812,8.587,10,2.6,ml,,,,0.8,us,usp0001rt7,2014-11-07T00:32:22.403Z,
1982-12-27T23:02:10.080Z,33.741,139.474,33,4.6,mb,,,,1,us,usp0001rt6,2014-11-07T00:32:22.400Z,
1982-12-27T20:05:27.720Z,14.254,-45.705,10,5,mb,,,,1.6,us,usp0001rt3,2014-11-07T00:32:22.396Z,
